aid,sex,feedingInterval,name,weight,originCountry,dob,enclosureID,speciesName
42789,F,19,oOrQ,704345.6,LUX,1999-10-12,42789,AElw
42790,F,16,AjvglHWy,978.4,OMN,1976-7-14,42790,AElx
42791,F,08,dfMBMN,52735169.94,SWZ,2009-10-1,42791,AEly
42792,M,01,Rwizrt,5042094.7,LTU,1996-8-13,42792,AElz
42793,F,10,YhdhX,23943512.1,BLR,1991-1-17,42793,AEmA
42794,F,17,vTPmeb,6077.53,SAU,1973-8-2,42794,AEmB
42795,F,12,vUKrRVtP,5738514.1,ALB,2000-9-8,42795,AEmC
42796,M,04,aoD,5513.2,WSM,2003-11-28,42796,AEmD
42797,F,03,V,16859.2,HTI,1971-11-7,42797,AEmE
42798,M,03,StOoSC,3703502.86,MRT,1946-9-25,42798,AEmF
42799,M,15,SOXa,89457.3,GNB,1939-1-2,42799,AEmG
42800,F,22,lq,610977.38,SWE,1934-5-14,42800,AEmH
42801,M,22,ixw,4844.25,NAM,2023-11-19,42801,AEmI
42802,F,20,ObaJMB,470692.1,MNP,2024-3-20,42802,AEmJ
42803,M,11,Q,5083767.53,BIH,2013-11-9,42803,AEmK
42804,M,06,pYcLAGJ,75242235.40,MMR,1935-12-8,42804,AEmL
42805,M,08,oKajxkkO,1.59,VIR,1984-4-5,42805,AEmM
42806,F,15,hDUr,97087.96,PHL,1951-8-11,42806,AEmN
42807,F,07,IWAXo,97.99,BLZ,1965-9-21,42807,AEmO
42808,F,12,RtWkQ,5015711.5,QAT,2023-10-28,42808,AEmP
42809,M,20,iKe,4.2,PRY,1937-6-27,42809,AEmQ
42810,M,09,vdk,2.49,CAF,1939-8-19,42810,AEmR
42811,M,04,NTXWq,4579.2,VEN,1951-5-14,42811,AEmS
42812,F,22,vkeZmT,2451337.38,DZA,1985-8-27,42812,AEmT
42813,F,04,rnlxGOs,46973.2,NRU,2003-1-26,42813,AEmU
42814,M,16,rz,44022607.7,NCL,1926-10-21,42814,AEmV
42815,M,19,kU,9016.6,HUN,1980-4-23,42815,AEmW
42816,F,17,WA,1432.73,ARM,1972-12-27,42816,AEmX
42817,F,07,R,49.59,BFA,1985-11-8,42817,AEmY
42818,M,14,g,8536.1,ALA,1952-7-22,42818,AEmZ
42819,M,01,mp,761222.7,GMB,1979-2-27,42819,AEma
42820,M,18,lmzVri,10882646.65,GLP,2022-12-3,42820,AEmb
42821,M,22,JDJvRWMl,878.98,COG,1944-5-2,42821,AEmc
42822,F,13,i,447.34,GTM,2006-1-21,42822,AEmd
42823,M,21,mrM,644811.15,JPN,1976-3-5,42823,AEme
42824,F,10,QQMc,2.17,COK,1925-12-27,42824,AEmf
42825,M,22,dMBvQrsx,2126.8,MAF,1963-3-3,42825,AEmg
42826,M,13,nERdmrAl,93686.21,BHR,1962-4-4,42826,AEmh
42827,M,18,dFIy,17111342.99,BGD,1994-5-24,42827,AEmi
42828,M,06,i,34860.25,GGY,2007-11-2,42828,AEmj
42829,F,18,ybONSI,400.8,GIB,2002-10-1,42829,AEmk
42830,M,02,IxcRi,190.59,MNE,1943-7-16,42830,AEml
42831,M,16,f,2568981.3,LCA,1988-10-15,42831,AEmm
42832,M,01,mIqqRJd,811.9,CUB,1992-2-5,42832,AEmn
42833,F,06,EJrXd,31654473.28,BRB,1946-7-24,42833,AEmo
42834,M,07,DKSp,399.2,TCD,2002-6-4,42834,AEmp
42835,M,03,b,43305.17,BIH,1991-3-15,42835,AEmq
42836,F,17,QLt,9277278.9,CMR,1981-5-20,42836,AEmr
42837,F,11,qW,87395.60,SWE,1976-6-25,42837,AEms
42838,M,06,g,7146872.7,MMR,1975-1-17,42838,AEmt
42839,F,12,IPhK,3263113.3,LTU,1954-4-1,42839,AEmu
42840,M,01,wbTIiAs,91774.42,AIA,1980-7-27,42840,AEmv
42841,F,19,KpPbuBIn,3.22,USA,2015-4-18,42841,AEmw
42842,F,14,NR,479982.47,BLR,1947-11-24,42842,AEmx
42843,F,07,BVmAd,15614.2,FRA,1956-12-8,42843,AEmy
42844,M,09,WmpSty,19.95,GEO,2003-1-22,42844,AEmz
42845,M,10,ruLBTqk,27.5,MLT,2017-10-14,42845,AEnA
42846,F,05,lq,7182092.33,MUS,2001-11-15,42846,AEnB
42847,M,16,yWCkjv,24432700.51,MDV,1989-8-22,42847,AEnC
42848,F,05,OikX,46.4,ISL,1929-2-10,42848,AEnD
42849,M,03,JvgsGm,207.22,MOZ,1927-9-1,42849,AEnE
42850,F,09,DzVNesgA,8989133.1,IOT,1938-9-6,42850,AEnF
42851,M,03,VpFSuRsm,240.61,FSM,1933-10-23,42851,AEnG
42852,M,23,ekzp,3.2,BRB,1971-11-3,42852,AEnH
42853,F,15,QdxFs,45785.74,MWI,1986-1-20,42853,AEnI
42854,M,09,zrHYE,5.15,ALB,1974-4-7,42854,AEnJ
42855,F,09,jeW,31.8,SMR,1971-11-9,42855,AEnK
42856,F,19,rATyfVQ,9645.9,AZE,1929-1-6,42856,AEnL
42857,F,18,XqD,483.81,ABW,1928-9-23,42857,AEnM
42858,M,07,IJuVJ,23587.63,BHS,1986-8-20,42858,AEnN
42859,F,18,HsnXkn,7.4,JPN,1973-8-25,42859,AEnO
42860,F,09,LRqv,90.8,MUS,1959-4-1,42860,AEnP
42861,F,23,XOHLpJb,128297.2,SVN,1925-12-25,42861,AEnQ
42862,F,09,KrZnAz,6.2,ISL,2017-6-26,42862,AEnR
42863,F,04,ZqIfl,2703.45,AGO,1985-10-7,42863,AEnS
42864,F,12,jN,8804.3,PRY,1938-1-23,42864,AEnT
42865,M,05,DypqANdz,883.6,CCK,1932-8-6,42865,AEnU
42866,M,07,BjRGL,33973118.9,ABW,1963-12-28,42866,AEnV
42867,M,14,AzDalC,5188.19,CCK,1947-10-19,42867,AEnW
42868,F,06,F,73046699.45,LCA,1950-4-7,42868,AEnX
42869,F,12,I,592.7,ROU,1994-10-16,42869,AEnY
42870,F,22,pOdNCt,93880931.26,PRY,1974-12-5,42870,AEnZ
42871,F,09,acrtbrx,9.12,ISR,1995-12-28,42871,AEna
42872,F,07,pMbL,5540.4,MDG,1934-9-11,42872,AEnb
42873,M,12,eJd,93076079.5,UKR,2013-7-22,42873,AEnc
42874,F,08,K,20.4,BTN,1953-11-12,42874,AEnd
42875,F,01,Paumhh,66103749.7,IDN,1980-3-9,42875,AEne
42876,M,21,nzJKaw,6.34,ZMB,1963-2-2,42876,AEnf
42877,F,14,iEcPKsM,199.87,GUM,1973-11-11,42877,AEng
42878,F,02,yhSj,95248.78,PAN,2024-11-12,42878,AEnh
42879,F,05,XJBlaHb,420.7,GNB,1988-1-2,42879,AEni
42880,F,09,jjLiMD,29.21,EST,1940-11-22,42880,AEnj
42881,F,08,tjW,74754079.3,LIE,1978-2-2,42881,AEnk
42882,M,17,eZ,54872307.23,ASM,2011-3-14,42882,AEnl
42883,M,19,cCNVy,1065.68,KNA,2012-3-3,42883,AEnm
42884,M,15,VXkR,1.2,BWA,1932-8-25,42884,AEnn
42885,M,10,c,347291.3,TGO,1984-9-26,42885,AEno
42886,F,15,F,125201.95,MYS,1954-12-28,42886,AEnp
42887,F,04,Um,79015.8,TLS,1988-12-24,42887,AEnq
42888,F,07,epJeEi,999736.51,GRL,1983-4-20,42888,AEnr
42889,F,19,XxWF,393.94,NLD,1957-5-28,42889,AEns
42890,M,07,KgGlwemb,44.8,AUS,1953-9-19,42890,AEnt
42891,F,20,Me,50377.2,AZE,1953-2-26,42891,AEnu
42892,M,04,zFvC,45.4,CUB,2019-1-20,42892,AEnv
42893,F,03,pBf,2739.51,KEN,1974-11-6,42893,AEnw
42894,M,04,xDmAtVmN,7.84,CCK,1945-3-22,42894,AEnx
42895,M,15,Vwm,8464707.13,KWT,2013-4-15,42895,AEny
42896,F,09,FAQfdfN,32560.9,GUY,1989-8-2,42896,AEnz
42897,M,17,wvZi,22.6,IRN,1936-1-25,42897,AEoA
42898,M,01,QQK,6106055.73,EST,1949-10-9,42898,AEoB
42899,M,21,gdGsLH,6.3,AZE,1943-11-25,42899,AEoC
42900,F,08,ilWg,70.93,MKD,2021-8-17,42900,AEoD
42901,M,08,UzELlFvS,118.6,PRK,1941-11-26,42901,AEoE
42902,M,03,Wj,30240.88,BTN,1973-7-5,42902,AEoF
42903,F,12,lYdbFepS,800521.59,PYF,1975-10-18,42903,AEoG
42904,M,21,w,1972.88,CUB,1960-3-17,42904,AEoH
42905,F,07,NR,60.8,LBY,1926-10-14,42905,AEoI
42906,M,04,qgkfCA,8.29,MDV,1993-10-14,42906,AEoJ
42907,M,07,u,62118.62,BHS,1967-2-6,42907,AEoK
42908,M,08,gTINAY,247.9,LIE,1957-5-18,42908,AEoL
42909,F,08,ArJPRPZ,1700053.2,COL,2002-6-16,42909,AEoM
42910,F,06,utOnvNTk,7842850.11,WSM,2020-7-14,42910,AEoN
42911,F,03,Xj,1.5,BRA,1989-11-7,42911,AEoO
42912,M,22,oMAi,8384193.6,TZA,1981-4-25,42912,AEoP
42913,M,19,mOTsmK,88967.66,BHR,1953-3-20,42913,AEoQ
42914,F,02,BNmYQRC,5.79,TJK,1927-1-19,42914,AEoR
42915,M,15,idKTZ,85860.14,CIV,1932-1-24,42915,AEoS
42916,M,07,EJGACOs,9172155.42,COD,1949-4-27,42916,AEoT
42917,F,10,DNLeNhX,610.7,CAF,1932-5-19,42917,AEoU
42918,F,07,HaIDEUJR,54404.60,GNQ,1955-10-11,42918,AEoV
42919,F,05,wanao,32043259.28,CUB,1964-2-17,42919,AEoW
42920,F,19,KdygKh,8209.4,TON,1972-6-25,42920,AEoX
42921,F,15,j,4.9,TWN,2012-1-12,42921,AEoY
42922,F,06,EyzLXGJ,43.7,HKG,1973-1-3,42922,AEoZ
42923,M,14,aM,76.3,COK,2013-8-5,42923,AEoa
42924,M,13,nlwBqQRs,6.6,VEN,1932-5-23,42924,AEob
42925,M,05,VRoPw,43372853.4,SJM,1925-8-1,42925,AEoc
42926,M,11,UL,916.1,IRL,1926-1-5,42926,AEod
42927,F,03,o,42381964.21,PYF,1955-12-19,42927,AEoe
42928,F,10,KxR,832952.10,TCD,1963-4-17,42928,AEof
42929,M,21,jYb,240141.40,KIR,1955-2-15,42929,AEog
42930,F,04,fS,7.66,COL,1939-2-8,42930,AEoh
42931,M,20,muhGQFA,331.32,COG,1964-3-22,42931,AEoi
42932,F,22,ZW,41658.54,NIU,1998-6-4,42932,AEoj
42933,M,03,zKF,903.7,DZA,1928-8-6,42933,AEok
42934,F,19,FNAATXRX,2.80,POL,1996-7-26,42934,AEol
42935,F,23,mcERZ,3909111.34,CHE,1987-3-6,42935,AEom
42936,F,13,xInQ,7909.33,AZE,2024-5-4,42936,AEon
42937,M,03,GNN,41306641.1,NOR,1936-1-4,42937,AEoo
42938,M,07,tv,95.9,COM,1941-4-10,42938,AEop
42939,M,19,BjXZNWZD,960.56,UZB,1992-3-7,42939,AEoq
42940,F,12,QvjMm,42749500.9,BHS,1939-11-18,42940,AEor
42941,M,08,Pdk,2.1,SSD,1932-10-9,42941,AEos
42942,M,05,fVDlMZ,311026.6,ARM,1963-12-1,42942,AEot
42943,M,09,hnt,15174626.21,ZAF,1985-8-4,42943,AEou
42944,F,10,BaWXI,1809.4,CHN,1935-5-2,42944,AEov
42945,F,06,JJj,35193.9,SYC,1974-1-16,42945,AEow
42946,F,21,Hs,92921760.70,HKG,1990-3-6,42946,AEox
42947,M,19,hjsaxw,4363249.82,ZAF,1936-12-15,42947,AEoy
42948,M,04,I,79.2,BRN,1993-4-18,42948,AEoz
42949,M,18,jkJt,3584.8,CPV,1935-4-13,42949,AEpA
42950,M,11,mElNNSZs,45364895.6,TGO,1975-4-5,42950,AEpB
42951,F,07,eYBxtKD,2598092.99,BVT,1956-12-22,42951,AEpC
42952,F,08,OUCoFp,28640.25,AUT,1943-2-2,42952,AEpD
42953,F,06,pEX,595.8,TKL,1959-3-7,42953,AEpE
42954,F,06,XVb,102140.7,IRN,1929-2-14,42954,AEpF
42955,M,19,dPYJ,210.1,ARG,1998-1-15,42955,AEpG
42956,F,21,lukbJoY,4.90,POL,2018-12-17,42956,AEpH
42957,M,16,GJlooBof,78858118.97,POL,1968-12-10,42957,AEpI
42958,F,09,nKRGtHRZ,531230.8,CHN,1998-5-9,42958,AEpJ
42959,M,08,hpbwBImu,2780.77,BFA,1987-11-2,42959,AEpK
42960,F,23,Ar,11.8,PNG,1961-2-13,42960,AEpL
42961,F,17,zyaIQLMQ,7911502.43,SGP,1955-2-20,42961,AEpM
42962,M,20,OUeRURh,61.77,BGR,1925-8-22,42962,AEpN
42963,M,08,PF,3672950.2,NLD,1997-7-18,42963,AEpO
42964,M,10,HBEIB,29.20,GBR,1928-12-17,42964,AEpP
42965,F,16,SI,3340496.44,NER,1942-3-10,42965,AEpQ
42966,M,19,zSWujN,224628.5,MLI,1961-6-16,42966,AEpR
42967,F,14,SFzcB,213.9,BVT,1939-10-12,42967,AEpS
42968,F,18,Vw,79.6,KIR,1926-5-7,42968,AEpT
42969,F,10,LmSVxy,4602718.31,IRN,1943-11-25,42969,AEpU
42970,M,21,Eykh,5420005.27,DEU,1967-4-27,42970,AEpV
42971,M,10,jpkScSf,6530.50,CAN,1962-10-23,42971,AEpW
42972,M,23,llWnt,4298999.49,BES,1949-12-11,42972,AEpX
42973,M,15,ergHQSRO,8.80,ROU,1976-8-22,42973,AEpY
42974,F,11,sBy,503.30,BVT,2011-8-28,42974,AEpZ
42975,F,04,SH,48.9,PHL,1979-12-4,42975,AEpa
42976,F,06,p,6.98,CCK,1961-7-12,42976,AEpb
42977,F,23,hmNDeT,12298282.51,BES,1955-1-28,42977,AEpc
42978,M,07,oFWMsM,14175.66,VEN,1939-6-21,42978,AEpd
42979,M,01,aUE,94.38,TGO,1929-7-8,42979,AEpe
42980,F,08,JYLFFkuL,78163.24,HKG,1951-2-19,42980,AEpf
42981,F,15,V,531.7,SVK,1991-6-12,42981,AEpg
42982,F,10,CkdkAgD,777190.94,SVN,1931-6-3,42982,AEph
42983,F,17,rHNPu,52157.42,NIU,1994-2-17,42983,AEpi
42984,M,07,nKvsnFO,3156042.4,ESH,1994-4-17,42984,AEpj
42985,F,21,XRZlh,8517.6,IRQ,2015-4-26,42985,AEpk
42986,M,01,pBHWgn,370.5,TTO,1963-7-25,42986,AEpl
42987,F,17,DTjEgei,1224.16,MUS,2023-1-28,42987,AEpm
42988,F,12,YJUq,23.7,SGS,2014-5-4,42988,AEpn
42989,M,20,vIzFGeZ,7062055.8,MAF,2007-7-3,42989,AEpo
42990,M,16,s,431902.66,CYM,1979-7-2,42990,AEpp
42991,F,20,VCCABuvc,8260.43,URY,1959-1-16,42991,AEpq
42992,M,17,MPPI,42773747.4,PAK,1988-12-4,42992,AEpr
42993,M,01,NNLGOu,235.26,MNP,1940-8-5,42993,AEps
42994,M,22,qehgTol,14775321.9,MMR,1993-1-13,42994,AEpt
42995,F,10,angu,7889090.43,BMU,2006-2-26,42995,AEpu
42996,F,23,hcSt,8.2,CUB,1999-1-6,42996,AEpv
42997,M,19,tsm,2.79,PSE,1927-11-11,42997,AEpw
42998,M,18,M,283511.6,BFA,2018-5-12,42998,AEpx
42999,F,14,vPgQuZTj,19971585.7,YEM,2016-5-16,42999,AEpy
43000,M,04,ZKhAp,25.2,DJI,1984-6-26,43000,AEpz
43001,F,12,i,34347.5,JOR,1980-5-27,43001,AEqA
43002,M,12,LeGvWoU,912720.20,ZWE,1996-2-25,43002,AEqB
43003,F,07,Mtm,2884888.39,MCO,1942-12-21,43003,AEqC
43004,M,13,Ze,87130.4,PRK,1953-4-24,43004,AEqD
43005,F,06,uSp,17.2,AND,2005-5-13,43005,AEqE
43006,F,15,Z,894.56,MUS,1972-1-21,43006,AEqF
43007,M,09,QkJhuXQP,4447.6,TUV,1933-8-22,43007,AEqG
43008,M,13,NuKC,927293.5,NCL,2007-12-27,43008,AEqH
43009,F,01,Qzed,68634130.39,ASM,2015-10-9,43009,AEqI
43010,M,07,fFpimo,1625890.69,IOT,1942-8-9,43010,AEqJ
43011,M,16,nK,425.3,GNQ,1952-11-19,43011,AEqK
43012,F,11,HF,1.5,KOR,1946-5-12,43012,AEqL
43013,F,16,z,32286.96,TGO,1981-12-27,43013,AEqM
43014,F,06,SjhN,51.10,AND,1964-9-11,43014,AEqN
43015,M,02,ko,9284356.57,PRT,2010-8-25,43015,AEqO
43016,M,08,ckeuQpw,8.1,CUB,1979-4-15,43016,AEqP
43017,M,07,qdi,60455837.7,VUT,1953-2-23,43017,AEqQ
43018,F,03,pXhn,73577416.77,NZL,2001-5-26,43018,AEqR
43019,F,05,yWaOwdmq,80914.84,ARG,1951-1-1,43019,AEqS
43020,F,01,SjMXYQFh,23.7,PHL,2000-8-26,43020,AEqT
43021,M,11,WeYLpG,69.82,CRI,1935-6-1,43021,AEqU
43022,F,04,s,131897.8,ISR,2014-5-1,43022,AEqV
43023,M,05,ldBUwMy,5061211.93,CXR,1974-6-26,43023,AEqW
43024,M,17,K,5751145.9,FRO,2000-6-21,43024,AEqX
43025,M,12,P,6029.9,KWT,1986-3-2,43025,AEqY
43026,F,02,JqAixpQ,4601738.27,FRA,2009-2-14,43026,AEqZ
43027,M,09,LHWnN,7625.81,BOL,1973-4-16,43027,AEqa
43028,F,22,MLZS,716310.8,NGA,1965-9-18,43028,AEqb
43029,F,14,xAVXCXZ,17910142.8,MSR,1994-11-26,43029,AEqc
43030,M,21,RZSDVS,2671439.13,SWE,1958-5-10,43030,AEqd
43031,F,04,DLRZqG,9834251.6,NRU,2011-11-9,43031,AEqe
43032,F,10,CQcUG,6878279.1,DJI,2009-5-4,43032,AEqf
43033,M,13,Wg,89244.1,ETH,1996-11-19,43033,AEqg
43034,M,13,VAhQT,368001.7,AUT,1952-4-16,43034,AEqh
43035,M,02,hUubUSr,7772.2,SLE,1999-7-20,43035,AEqi
43036,M,06,CBdHijs,360072.2,GTM,1949-1-26,43036,AEqj
43037,F,06,V,62689.95,HND,1960-3-1,43037,AEqk
43038,M,11,cjSlLHQ,6524080.3,ISR,1963-1-22,43038,AEql
43039,M,04,aqkAX,89268386.4,VCT,2011-8-10,43039,AEqm
43040,M,01,whIk,874.4,KNA,1977-7-19,43040,AEqn
43041,F,21,xCbwBVm,33393.65,DMA,1961-12-28,43041,AEqo
43042,F,09,xSw,5.8,PLW,2019-10-12,43042,AEqp
43043,F,17,p,43.1,HTI,1934-10-15,43043,AEqq
43044,F,18,DWduajeH,4.60,SWZ,2019-12-26,43044,AEqr
43045,M,07,yQPVKmG,985.4,MSR,1942-12-1,43045,AEqs
43046,F,14,nlhQsP,293147.6,LTU,2004-3-27,43046,AEqt
43047,M,04,mJ,633010.9,ZWE,1951-7-26,43047,AEqu
43048,F,09,tgKximb,9417819.71,ERI,2006-7-26,43048,AEqv
43049,M,02,i,721.3,PAK,1925-3-11,43049,AEqw
43050,F,21,W,9403735.7,MWI,1960-6-27,43050,AEqx
43051,F,21,stFsLuo,23004.78,UMI,1998-7-9,43051,AEqy
43052,M,23,T,28022.4,DNK,1937-10-18,43052,AEqz
43053,M,05,kH,175.25,SUR,2002-11-19,43053,AErA
43054,F,03,w,54021659.51,BGR,1990-3-25,43054,AErB
43055,M,16,DWyf,5.5,TZA,1944-3-16,43055,AErC
43056,M,23,R,38.16,MKD,1948-3-6,43056,AErD
43057,M,22,QMk,34.24,REU,1949-2-22,43057,AErE
43058,F,02,smx,39.1,SEN,1934-12-18,43058,AErF
43059,F,14,DB,9.2,ZMB,1967-8-22,43059,AErG
43060,F,13,kfynh,792225.3,SGP,1933-8-6,43060,AErH
43061,F,14,eJSDM,68.47,IMN,2015-1-23,43061,AErI
43062,F,17,yyLRhSM,686.1,MAC,1961-7-25,43062,AErJ
43063,M,07,Q,4932.37,AZE,1930-11-13,43063,AErK
43064,F,01,gsNPbGXH,86.5,PHL,2016-8-11,43064,AErL
43065,M,03,lejy,2500370.38,ARG,1999-12-16,43065,AErM
43066,M,21,ZxCNx,578.93,IDN,2002-10-2,43066,AErN
43067,F,03,DTWxh,5825583.90,BLR,1964-11-21,43067,AErO
43068,F,13,Pq,77549912.6,JEY,1929-5-10,43068,AErP
43069,M,16,N,86.64,ATG,1951-2-22,43069,AErQ
43070,F,20,vZt,79715584.59,MLT,1989-8-13,43070,AErR
43071,M,22,UBq,4727.8,PYF,1989-1-8,43071,AErS
43072,F,10,rRR,470721.27,LCA,1947-7-8,43072,AErT
43073,M,17,ViWmcHA,8.78,KAZ,2006-3-24,43073,AErU
43074,M,04,Nl,47.7,VEN,1968-6-21,43074,AErV
43075,M,10,OJgUT,517.2,BTN,1925-11-21,43075,AErW
43076,M,21,PKd,8422127.1,CXR,2014-1-2,43076,AErX
43077,F,22,borHhZLa,386.7,FJI,2021-6-27,43077,AErY
43078,F,09,mJ,2492.22,LUX,1926-2-15,43078,AErZ
43079,M,20,zOIUD,39948.50,SHN,1979-4-22,43079,AEra
43080,F,12,OYY,2027039.20,ISR,2021-5-7,43080,AErb
43081,F,08,RZXmjEbo,54209.66,TUR,2005-1-16,43081,AErc
43082,M,17,NhfLwMgn,7666.4,ARM,1941-8-17,43082,AErd
43083,M,03,gkAY,237472.5,MLI,2007-1-28,43083,AEre
43084,M,13,Jbwp,4910672.57,LAO,2013-9-18,43084,AErf
43085,F,18,NITX,91195.7,ECU,1987-4-11,43085,AErg
43086,F,13,OTpE,4.8,AUT,1926-1-16,43086,AErh
43087,M,02,DxwJq,1.7,ATG,2017-6-15,43087,AEri
43088,F,10,NVPcrk,4421.30,LCA,2022-10-17,43088,AErj
43089,M,05,zBuGKiDR,3278020.7,LIE,1994-6-9,43089,AErk
43090,F,07,flMnNwcV,651813.16,TJK,2008-12-8,43090,AErl
43091,M,12,Sq,80.1,FJI,1981-10-15,43091,AErm
43092,F,06,w,904.68,SXM,1969-12-6,43092,AErn
43093,F,04,nJrB,18054039.7,LBN,1935-5-26,43093,AEro
43094,M,08,vzqpmiUj,54267762.3,BLM,2019-12-5,43094,AErp
43095,M,01,nsTsv,68722.4,TUN,1973-2-16,43095,AErq
43096,F,16,oPhZN,8675.1,SGS,1961-9-20,43096,AErr
43097,M,06,W,8758986.2,MLT,1939-9-22,43097,AErs
43098,M,01,xFtOL,9.9,CAF,2010-4-15,43098,AErt
43099,M,10,MAMWzwir,71424417.55,NPL,1952-3-25,43099,AEru
43100,F,15,WsM,1437115.4,GMB,2006-3-15,43100,AErv
43101,M,21,jDgVo,7.2,MYS,1954-3-19,43101,AErw
43102,F,16,mRj,77739660.2,SWE,2022-4-17,43102,AErx
43103,F,22,nxwPPYY,13193.9,CIV,2009-11-14,43103,AEry
43104,M,04,pXnlHVpg,1.87,AUS,1955-2-3,43104,AErz
43105,M,16,uT,87815675.83,NAM,1975-11-27,43105,AEsA
43106,M,20,ZaWPsOH,16.4,JPN,1925-4-16,43106,AEsB
43107,F,07,TSxjm,87.16,PRI,1958-2-22,43107,AEsC
43108,M,20,ErjC,50317.92,CYP,1952-12-5,43108,AEsD
43109,F,15,ZCsvsI,86029.47,CAF,1926-6-17,43109,AEsE
43110,M,21,sYECvZ,167185.8,EST,1946-8-18,43110,AEsF
43111,F,11,K,5936516.36,PSE,1951-2-5,43111,AEsG
43112,F,15,fnTPgbZm,1310.2,HRV,1969-12-8,43112,AEsH
43113,F,08,rBL,1.55,TUR,1941-2-23,43113,AEsI
43114,M,03,kEXkdBR,7028.91,TJK,2009-8-8,43114,AEsJ
43115,M,02,vVzdt,649.8,JEY,1961-2-4,43115,AEsK
43116,M,14,g,474362.8,MYS,1938-1-16,43116,AEsL
43117,F,10,WWxeIoM,562569.73,BGD,1944-7-19,43117,AEsM
43118,F,06,mDvEst,4217.41,GIB,2006-5-21,43118,AEsN
43119,M,15,lBhNzyr,19190.83,PRT,2011-6-11,43119,AEsO
43120,F,21,zGtN,3755685.2,ETH,2004-7-4,43120,AEsP
43121,M,02,ar,555379.9,SRB,2017-10-27,43121,AEsQ
43122,F,13,G,6192.4,SLB,2019-11-2,43122,AEsR
43123,F,08,jzLjZiyG,52174.64,ETH,1974-4-10,43123,AEsS
43124,M,21,oCayF,90.5,ARE,1946-8-12,43124,AEsT
43125,F,15,YWdazb,7526072.9,GMB,1946-8-22,43125,AEsU
43126,F,18,WhEEOOMu,8387.7,NIU,1985-11-15,43126,AEsV
43127,F,20,PjVarPr,9.19,LSO,1994-12-9,43127,AEsW
43128,F,03,wd,3208236.25,BES,2013-11-19,43128,AEsX
43129,F,20,dzoAU,743096.10,NIC,2017-8-6,43129,AEsY
43130,M,19,wwqTGlG,522095.87,KWT,1996-4-7,43130,AEsZ
43131,M,08,iHXtHsvy,7130.1,DEU,1949-2-9,43131,AEsa
43132,F,23,pWmRpydu,666244.6,BLM,1947-7-26,43132,AEsb
43133,M,11,UwyUGn,4.9,DNK,2006-8-12,43133,AEsc
43134,F,20,zlJYlC,29236.61,ECU,2010-7-16,43134,AEsd
43135,F,23,lLt,257.11,MAF,1928-3-10,43135,AEse
43136,M,06,dcSiZri,1965696.4,GBR,2022-4-19,43136,AEsf
43137,F,03,LPtq,43083005.4,PAN,1953-7-4,43137,AEsg
43138,F,14,cH,7450031.8,BDI,1944-7-7,43138,AEsh
43139,M,02,KSGJnLM,360465.2,ARE,1959-12-22,43139,AEsi
43140,F,23,NZXMqKYG,504089.4,UZB,1962-6-8,43140,AEsj
43141,F,11,CXUXOsp,1162.62,BTN,1982-1-21,43141,AEsk
43142,M,06,oQUvFO,6428.3,GUF,2021-3-13,43142,AEsl
43143,M,10,n,228.9,URY,1983-8-7,43143,AEsm
43144,M,02,kAU,5447.32,REU,1979-9-5,43144,AEsn
43145,M,19,SxoQ,5770.5,NLD,1958-6-28,43145,AEso
43146,F,02,zih,2204.83,SSD,2012-9-23,43146,AEsp
43147,F,08,t,4749825.55,COD,1991-8-15,43147,AEsq
43148,M,02,PNvwgWI,3.83,TCD,1930-2-17,43148,AEsr
43149,M,11,GZPJw,4.1,KGZ,1988-4-4,43149,AEss
43150,F,17,Y,384915.28,TUN,1935-10-27,43150,AEst
43151,F,20,DMsnSo,889124.42,TCD,1931-5-23,43151,AEsu
43152,F,04,aKtd,44690.40,PHL,1985-2-10,43152,AEsv
43153,M,05,Zfpnqel,1.7,MDA,1937-1-19,43153,AEsw
43154,M,16,U,6.27,BWA,1956-9-1,43154,AEsx
43155,M,04,KsKHCy,440.80,KAZ,2010-2-2,43155,AEsy
43156,F,07,Ckm,5549012.6,NRU,2018-12-23,43156,AEsz
43157,F,23,iooYGCr,3.2,IND,1960-1-5,43157,AEtA
43158,M,21,JS,64383.5,STP,1996-6-12,43158,AEtB
43159,F,05,jbf,7000546.2,MNP,1961-4-3,43159,AEtC
43160,M,08,wAX,381615.6,ESH,1932-1-15,43160,AEtD
43161,M,12,PyVPvnQ,90.84,NER,1975-9-13,43161,AEtE
43162,F,23,NpJN,68325568.6,AGO,1982-4-27,43162,AEtF
43163,F,04,ZIoOqrn,2.7,URY,2014-1-8,43163,AEtG
43164,F,20,Lzu,6405950.5,GHA,1942-5-10,43164,AEtH
43165,F,16,pa,5190.3,JAM,1959-10-28,43165,AEtI
43166,F,20,LSv,7105.7,GBR,2004-8-26,43166,AEtJ
43167,F,20,uxET,7.2,PRK,2012-11-21,43167,AEtK
43168,M,09,FtSANsVF,582.69,BRA,2018-2-20,43168,AEtL
43169,M,01,LU,7047468.8,AUS,1965-3-6,43169,AEtM
43170,F,16,TVX,749.14,CYP,1966-1-12,43170,AEtN
43171,M,06,R,2656.3,SSD,1988-8-7,43171,AEtO
43172,M,19,ImbO,70311.4,MAR,2024-5-3,43172,AEtP
43173,F,07,j,6138022.61,GBR,2024-3-19,43173,AEtQ
